antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
REFRGRATD DOUGH PRODUCTS,CHEESE,0.04360113039967703,0.16431166733952363,0.022607993540573273,0.5185185185185185,3.155701155701155,1.0,0.01544381910671435,1.7356603832179123,0.714255562925888,0.12200435729847493,0.4238504204687779,0.32805532805532805,REFRGRATD DOUGH PRODUCTS,CHEESE
"CHEESE, COLD CEREAL",FLUID MILK PRODUCTS,0.03902570313551339,0.24047907414883596,0.029605705826941192,0.7586206896551725,3.1546224649287,1.0,0.020220840868905608,3.146586692811966,0.7107420656643455,0.11847065158858373,0.682195312690926,0.4408660247380507,"CHEESE, COLD CEREAL",FLUID MILK PRODUCTS
"CHEESE, FRZN MEAT/MEAT DINNERS",BAKED BREAD/BUNS/ROLLS,0.028529134705961513,0.2228502220427937,0.020051137128246535,0.7028301886792453,3.15382314738857,1.0,0.013693413124334239,2.6151706813798055,0.7029799252717707,0.08667830133798719,0.6176157804459691,0.39640301704493663,"CHEESE, FRZN MEAT/MEAT DINNERS",BAKED BREAD/BUNS/ROLLS
"CHEESE, CRACKERS/MISC BKD FD",BAKED BREAD/BUNS/ROLLS,0.03471941865159467,0.2228502220427937,0.024222850222042795,0.6976744186046512,3.1306875631951465,1.0,0.01648562006633821,2.5705723424738363,0.705060644081974,0.10380622837370243,0.6109815765629719,0.40318503538928213,"CHEESE, CRACKERS/MISC BKD FD",BAKED BREAD/BUNS/ROLLS
"FLUID MILK PRODUCTS, SOUP",BAKED BREAD/BUNS/ROLLS,0.03068227694792087,0.2228502220427937,0.021396851029471135,0.6973684210526316,3.129314454614798,1.0,0.014559298798848479,2.5679731793368563,0.7019795211114866,0.09217391304347827,0.6105878332194122,0.3966914569031274,"FLUID MILK PRODUCTS, SOUP",BAKED BREAD/BUNS/ROLLS
"CHEESE, COLD CEREAL, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS,0.029605705826941192,0.2228502220427937,0.020589422688736373,0.6954545454545454,3.1207262845849804,1.0,0.013991784571468897,2.5518350917997816,0.7002944847332914,0.08879860708067322,0.608125147579693,0.39392292490118574,"CHEESE, COLD CEREAL, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS
"BAKED BREAD/BUNS/ROLLS, REFRGRATD JUICES/DRNKS",CHEESE,0.04804198627371821,0.16431166733952363,0.024626564392410174,0.5126050420168067,3.11971176677059,1.0,0.016732705525473027,1.7146019239068393,0.7137474102810106,0.13118279569892474,0.4167742459302561,0.33124109594697826,"BAKED BREAD/BUNS/ROLLS, REFRGRATD JUICES/DRNKS",CHEESE
"CHEESE, SALD DRSNG/SNDWCH SPRD",BAKED BREAD/BUNS/ROLLS,0.03337370475037007,0.2228502220427937,0.023146279101063115,0.6935483870967742,3.112172744273025,1.0,0.015708941587052508,2.535962433334042,0.7021131936193015,0.09930715935334875,0.6056723921240051,0.3987065606981456,"CHEESE, SALD DRSNG/SNDWCH SPRD",BAKED BREAD/BUNS/ROLLS
DRY NOODLES/PASTA,CHEESE,0.04763827210335083,0.16431166733952363,0.024357421612165253,0.5112994350282486,3.1117658490539846,1.0,0.016529897693689764,1.7100212124960037,0.7125853964714892,0.1298421807747489,0.415211932640083,0.3297692916336984,DRY NOODLES/PASTA,CHEESE
"BAG SNACKS, BEEF",BAKED BREAD/BUNS/ROLLS,0.04629255820212623,0.2228502220427937,0.03202799084914547,0.691860465116279,3.10459850016852,1.0,0.021711683974872685,2.5220709775214987,0.7108020010600542,0.13507377979568672,0.6035004530353366,0.417790135939782,"BAG SNACKS, BEEF",BAKED BREAD/BUNS/ROLLS
"BAKED BREAD/BUNS/ROLLS, FLUID MILK PRODUCTS, SOFT DRINKS",CHEESE,0.05073341407616741,0.16431166733952363,0.025837706903512312,0.5092838196286471,3.099498823636754,1.0,0.017501615046830787,1.7029973049351326,0.7135689856818825,0.13655761024182075,0.4128000102512845,0.33326598843840216,"BAKED BREAD/BUNS/ROLLS, FLUID MILK PRODUCTS, SOFT DRINKS",CHEESE
"CONDIMENTS/SAUCES, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS,0.03767998923428879,0.2228502220427937,0.025972278293634774,0.6892857142857144,3.093044772256729,1.0,0.017575284326203443,2.5011716991726187,0.7031901766700988,0.11072862880091797,0.600187384044527,0.40291580400276056,"CONDIMENTS/SAUCES, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS
MARGARINES,CHEESE,0.045081415691024085,0.16431166733952363,0.022877136320818194,0.5074626865671642,3.0884154167736257,1.0,0.015469733742599863,1.6967005541894522,0.7081329995357781,0.12265512265512266,0.41062080899848585,0.32334641289865174,MARGARINES,CHEESE
"CONVENIENT BRKFST/WHLSM SNACKS, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS,0.02974027721706365,0.2228502220427937,0.020454851298613914,0.6877828054298643,3.0863007410321988,1.0,0.013827223917177042,2.48913189751511,0.6967077888897001,0.08811594202898551,0.5982535111946876,0.3897851225216954,"CONVENIENT BRKFST/WHLSM SNACKS, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS
"FLUID MILK PRODUCTS, SALD DRSNG/SNDWCH SPRD",BAKED BREAD/BUNS/ROLLS,0.03566141838245189,0.2228502220427937,0.024357421612165253,0.6830188679245283,3.0649234345091605,1.0,0.016410266607274883,2.451722513793567,0.6986421453055635,0.10402298850574712,0.5921234991423671,0.39615919241637043,"FLUID MILK PRODUCTS, SALD DRSNG/SNDWCH SPRD",BAKED BREAD/BUNS/ROLLS
"BEEF, CONDIMENTS/SAUCES",BAKED BREAD/BUNS/ROLLS,0.03391199031085991,0.2228502220427937,0.023146279101063115,0.6825396825396826,3.0627731769036117,1.0,0.015588984530374914,2.4480218005652,0.6971399138961505,0.0990783410138249,0.5915069057926201,0.39320220841959974,"BEEF, CONDIMENTS/SAUCES",BAKED BREAD/BUNS/ROLLS
"SALD DRSNG/SNDWCH SPRD, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS,0.03000941999730857,0.2228502220427937,0.020454851298613914,0.6816143497757847,3.0586209137583675,1.0,0.013767245388838245,2.440907049076859,0.6938781470880308,0.08801389693109439,0.5903162308543474,0.38670089469465563,"SALD DRSNG/SNDWCH SPRD, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS
"CHEESE, COLD CEREAL",BAKED BREAD/BUNS/ROLLS,0.03902570313551339,0.2228502220427937,0.026510563854124612,0.6793103448275862,3.048282108945527,1.0,0.017813677244999306,2.4233702753504285,0.699234491323074,0.11263579188107489,0.5873515450067175,0.3991358487422955,"CHEESE, COLD CEREAL",BAKED BREAD/BUNS/ROLLS
"FLUID MILK PRODUCTS, LUNCHMEAT",BAKED BREAD/BUNS/ROLLS,0.04400484457004441,0.2228502220427937,0.029874848607186113,0.6788990825688074,3.0464366440632897,1.0,0.02006835922379309,2.420266451352443,0.7026684623813001,0.12606473594548553,0.5868223519599667,0.4064785267916501,"FLUID MILK PRODUCTS, LUNCHMEAT",BAKED BREAD/BUNS/ROLLS
"FLUID MILK PRODUCTS, MILK BY-PRODUCTS",BAKED BREAD/BUNS/ROLLS,0.032431705019512855,0.2228502220427937,0.021935136589960973,0.6763485477178423,3.034991580972999,1.0,0.014707723925136147,2.401193544713932,0.6929844620596091,0.09400230680507496,0.58354044295953,0.38738924970433175,"FLUID MILK PRODUCTS, MILK BY-PRODUCTS",BAKED BREAD/BUNS/ROLLS
"COLD CEREAL, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS,0.03606513255281927,0.2228502220427937,0.024222850222042795,0.6716417910447762,3.0138708630759248,1.0,0.016185727424644233,2.366774323778765,0.6932011726930057,0.10321100917431192,0.5774840085287847,0.3901687216093446,"COLD CEREAL, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS
"CHEESE, LUNCHMEAT",BAKED BREAD/BUNS/ROLLS,0.04171713093796259,0.2228502220427937,0.02799084914547167,0.6709677419354838,3.0108461898083214,1.0,0.01869417725295841,2.3619257957522932,0.6969418729003057,0.11831626848691695,0.5766166736489317,0.39828580333489166,"CHEESE, LUNCHMEAT",BAKED BREAD/BUNS/ROLLS
DINNER MXS:DRY,BAKED BREAD/BUNS/ROLLS,0.04656170098237115,0.2228502220427937,0.031220562508410713,0.6705202312138728,3.008838066515875,1.0,0.020844277105799138,2.358717747133275,0.7002506509624511,0.1310734463276836,0.5760408377749419,0.4053084247856804,DINNER MXS:DRY,BAKED BREAD/BUNS/ROLLS
"BAG SNACKS, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS,0.059211411653882384,0.2228502220427937,0.03969856008612569,0.6704545454545455,3.0085433135704878,1.0,0.026503283851590738,2.35824760207704,0.7096315117014855,0.16379789006107717,0.575956316410862,0.4242973210364515,"BAG SNACKS, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS
"BAKED BREAD/BUNS/ROLLS, COLD CEREAL",FLUID MILK PRODUCTS,0.04884941461445297,0.24047907414883596,0.03525770421208451,0.721763085399449,3.0013550574165113,1.0,0.023510442212888245,2.7297633275640845,0.7010637125934759,0.13877118644067796,0.633667875195483,0.4341887615021867,"BAKED BREAD/BUNS/ROLLS, COLD CEREAL",FLUID MILK PRODUCTS
"LUNCHMEAT, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS,0.03996770286637061,0.2228502220427937,0.026645135244247074,0.6666666666666667,2.991545893719807,1.0,0.017738323785935983,2.3314493338716193,0.6934398654331372,0.11282051282051282,0.5710822510822512,0.39311594202898553,"LUNCHMEAT, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS
"EGGS, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS,0.03310456197012515,0.2228502220427937,0.022069707980083435,0.6666666666666667,2.991545893719807,1.0,0.014692348994411622,2.3314493338716193,0.6885177453027139,0.094361334867664,0.5710822510822512,0.38285024154589375,"EGGS, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS
"COLD CEREAL, TROPICAL FRUIT",FLUID MILK PRODUCTS,0.03108599111828825,0.24047907414883596,0.022338850760328353,0.7186147186147186,2.9882629960973555,1.0,0.014863320397203457,2.6992205211018288,0.6867043172690763,0.08963282937365011,0.6295226743490386,0.4057539177852552,"COLD CEREAL, TROPICAL FRUIT",FLUID MILK PRODUCTS
"FLUID MILK PRODUCTS, VEGETABLES - SHELF STABLE",BAKED BREAD/BUNS/ROLLS,0.03579598977257435,0.2228502220427937,0.023819136051675415,0.6654135338345865,2.985922687152664,1.0,0.01584199178261565,2.3227173138945716,0.6897867458336783,0.101432664756447,0.5694697783419588,0.3861487959028005,"FLUID MILK PRODUCTS, VEGETABLES - SHELF STABLE",BAKED BREAD/BUNS/ROLLS
"CRACKERS/MISC BKD FD, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS,0.035930561162696814,0.2228502220427937,0.023819136051675415,0.6629213483146067,2.974739456114639,1.0,0.01581200251844625,2.305544341273045,0.6885770661215682,0.1013745704467354,0.5662629505326134,0.3849027031428106,"CRACKERS/MISC BKD FD, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS
"BAG SNACKS, COOKIES/CONES",BAKED BREAD/BUNS/ROLLS,0.030278562777553492,0.2228502220427937,0.020051137128246535,0.6622222222222223,2.971602254428342,1.0,0.013303552690132071,2.3007723689522557,0.6841977323147935,0.08602771362586606,0.5653633477633478,0.3760990338164251,"BAG SNACKS, COOKIES/CONES",BAKED BREAD/BUNS/ROLLS
"BAG SNACKS, CHEESE",BAKED BREAD/BUNS/ROLLS,0.059345983044004846,0.2228502220427937,0.03929484591575831,0.6621315192743764,2.9711952413815768,1.0,0.026069580417053963,2.3001547119404564,0.7052913163619261,0.1617728531855956,0.5652466354507171,0.4192300108449177,"BAG SNACKS, CHEESE",BAKED BREAD/BUNS/ROLLS
"BAKED BREAD/BUNS/ROLLS, CONVENIENT BRKFST/WHLSM SNACKS",FLUID MILK PRODUCTS,0.02866370609608397,0.24047907414883596,0.020454851298613914,0.7136150234741784,2.967472433932076,1.0,0.013561829794953295,2.6520976591196384,0.6825780942380889,0.08225108225108224,0.622939978638664,0.3993368905843192,"BAKED BREAD/BUNS/ROLLS, CONVENIENT BRKFST/WHLSM SNACKS",FLUID MILK PRODUCTS
"BEEF, CHEESE",BAKED BREAD/BUNS/ROLLS,0.05759655497241287,0.2228502220427937,0.03808370340465617,0.6612149532710281,2.967082317486117,1.0,0.02524829834015399,2.29393175838403,0.7034869962343245,0.15713492504164353,0.5640672411700449,0.4160543365388957,"BEEF, CHEESE",BAKED BREAD/BUNS/ROLLS
"COOKIES/CONES, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS,0.03445027587134975,0.2228502220427937,0.022742564930695736,0.66015625,2.9623315783514492,1.0,0.015065313303329945,2.2867855535292505,0.686063130115663,0.09695926563396444,0.5627049512987014,0.3811046950483092,"COOKIES/CONES, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS
"CHEESE, FRZN MEAT/MEAT DINNERS",FLUID MILK PRODUCTS,0.028529134705961513,0.24047907414883596,0.020320279908491456,0.7122641509433962,2.9618550115614872,1.0,0.013459620008134408,2.639646496400767,0.6818256458994797,0.0817099567099567,0.6211613936322427,0.39838165577388057,"CHEESE, FRZN MEAT/MEAT DINNERS",FLUID MILK PRODUCTS
"FLUID MILK PRODUCTS, TOMATOES",BAKED BREAD/BUNS/ROLLS,0.03162427667877809,0.2228502220427937,0.020858565468981294,0.6595744680851064,2.959720937403639,1.0,0.013811088389172855,2.282877472749294,0.6837535189800786,0.08928571428571429,0.5619563415308096,0.37658675095076577,"FLUID MILK PRODUCTS, TOMATOES",BAKED BREAD/BUNS/ROLLS
"CHEESE, FROZEN PIZZA",BAKED BREAD/BUNS/ROLLS,0.031489705288655634,0.2228502220427937,0.020723994078858835,0.6581196581196581,2.9531927412362196,1.0,0.013706506263219792,2.2731631005248283,0.6828873502487508,0.08870967741935484,0.56008436008436,0.37555741360089184,"CHEESE, FROZEN PIZZA",BAKED BREAD/BUNS/ROLLS
"COLD CEREAL, TROPICAL FRUIT",BAKED BREAD/BUNS/ROLLS,0.03108599111828825,0.2228502220427937,0.020320279908491456,0.6536796536796537,2.9332690256603304,1.0,0.013392759885360607,2.244019983851434,0.6802290286975718,0.0869815668202765,0.5543711699555857,0.3724316142794404,"COLD CEREAL, TROPICAL FRUIT",BAKED BREAD/BUNS/ROLLS
"CHEESE, VEGETABLES - SHELF STABLE",BAKED BREAD/BUNS/ROLLS,0.03216256223926793,0.2228502220427937,0.020993136859103756,0.6527196652719666,2.9289612515917773,1.0,0.013825702722617725,2.237816830503281,0.6804676135877471,0.08970672800460035,0.5531359017551487,0.3734612819113456,"CHEESE, VEGETABLES - SHELF STABLE",BAKED BREAD/BUNS/ROLLS
"BEEF, VEGETABLES - SHELF STABLE",BAKED BREAD/BUNS/ROLLS,0.03216256223926793,0.2228502220427937,0.020993136859103756,0.6527196652719666,2.9289612515917773,1.0,0.013825702722617725,2.237816830503281,0.6804676135877471,0.08970672800460035,0.5531359017551487,0.3734612819113456,"BEEF, VEGETABLES - SHELF STABLE",BAKED BREAD/BUNS/ROLLS
"BAKED BREAD/BUNS/ROLLS, SOFT DRINKS, TROPICAL FRUIT",FLUID MILK PRODUCTS,0.02866370609608397,0.24047907414883596,0.020185708518368994,0.704225352112676,2.928426744011917,1.0,0.013292687014708374,2.5679040826396493,0.6779523413688001,0.08108108108108107,0.6105773549874726,0.39408245781347284,"BAKED BREAD/BUNS/ROLLS, SOFT DRINKS, TROPICAL FRUIT",FLUID MILK PRODUCTS
"BAKED BREAD/BUNS/ROLLS, EGGS",FLUID MILK PRODUCTS,0.04844570044408559,0.24047907414883596,0.03391199031085991,0.7,2.9108561835478453,1.0,0.022261813121574357,2.5317364195038796,0.6898801947592783,0.13298153034300791,0.6050141743444365,0.42050923335198653,"BAKED BREAD/BUNS/ROLLS, EGGS",FLUID MILK PRODUCTS
"BEEF, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS,0.06069169694522945,0.2228502220427937,0.03929484591575831,0.647450110864745,2.9053150808187924,1.0,0.025769687775359984,2.204368238105032,0.6981767869058366,0.16088154269972452,0.5463552855127135,0.411889306640102,"BEEF, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS
"BAKED SWEET GOODS, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS,0.03350827614049253,0.2228502220427937,0.021665993809716056,0.6465863453815262,2.901439089692102,1.0,0.01419866703153605,2.1989806217198224,0.6780642081393962,0.0923165137614679,0.5452438324727482,0.3719042838018742,"BAKED SWEET GOODS, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS
MEAT - SHELF STABLE,BAKED BREAD/BUNS/ROLLS,0.046023415421881306,0.2228502220427937,0.02974027721706365,0.6461988304093568,2.8997001864564798,1.0,0.019483948871129666,2.196572099680699,0.6867430197444386,0.12436691052335395,0.5447451963241438,0.38982646834477497,MEAT - SHELF STABLE,BAKED BREAD/BUNS/ROLLS
"BEEF, TROPICAL FRUIT",BAKED BREAD/BUNS/ROLLS,0.03512313282196205,0.2228502220427937,0.022607993540573273,0.6436781609195402,2.8883891387639515,1.0,0.014780795592360495,2.1810332478153853,0.6775851763299462,0.09605488850771869,0.5415017166741305,0.37256371814092953,"BEEF, TROPICAL FRUIT",BAKED BREAD/BUNS/ROLLS
"CHEESE, TROPICAL FRUIT",BAKED BREAD/BUNS/ROLLS,0.04548512986139147,0.2228502220427937,0.029067420266451354,0.6390532544378699,2.867635708772833,1.0,0.01893104897719496,2.153087089750293,0.6823158983034917,0.12148481439820023,0.535550603242911,0.38474401852328277,"CHEESE, TROPICAL FRUIT",BAKED BREAD/BUNS/ROLLS
"CHEESE, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS,0.065536266989638,0.2228502220427937,0.04185170232808505,0.6386036960985626,2.8656183971669194,1.0,0.02724693067758841,2.1504087605974966,0.6966939003067258,0.16975982532751094,0.5349721325902024,0.4132028142328562,"CHEESE, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS
"SOFT DRINKS, TROPICAL FRUIT",BAKED BREAD/BUNS/ROLLS,0.04494684430090163,0.2228502220427937,0.02866370609608397,0.6377245508982036,2.861673392345743,1.0,0.018647291863505167,2.1451902961793956,0.681170579911766,0.11986494091164886,0.5338408896492729,0.38317386965200034,"SOFT DRINKS, TROPICAL FRUIT",BAKED BREAD/BUNS/ROLLS
"CRACKERS/MISC BKD FD, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS,0.03485399004171713,0.2228502220427937,0.022204279370205894,0.637065637065637,2.858716635890549,1.0,0.01443705995033191,2.141295664796983,0.6736728692389595,0.09428571428571428,0.5329930301358872,0.36835165911252865,"CRACKERS/MISC BKD FD, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS
"FLUID MILK PRODUCTS, FRZN MEAT/MEAT DINNERS",BAKED BREAD/BUNS/ROLLS,0.04225541649845243,0.2228502220427937,0.02691427802449199,0.6369426751592356,2.8581648666112804,1.0,0.017497649075301137,2.1405704410400244,0.6788084867219333,0.11299435028248586,0.5328348085035983,0.3788578110095695,"FLUID MILK PRODUCTS, FRZN MEAT/MEAT DINNERS",BAKED BREAD/BUNS/ROLLS
"BAG SNACKS, FROZEN PIZZA",BAKED BREAD/BUNS/ROLLS,0.03391199031085991,0.2228502220427937,0.021531422419593594,0.6349206349206349,2.849091327352197,1.0,0.013974127848905393,2.12871460918713,0.6717927287923109,0.09153318077803205,0.530232941661513,0.3657694962042788,"BAG SNACKS, FROZEN PIZZA",BAKED BREAD/BUNS/ROLLS
CHEESES,BAKED BREAD/BUNS/ROLLS,0.03794913201453371,0.2228502220427937,0.024088278831920332,0.6347517730496454,2.84833359029705,1.0,0.015631306336150202,2.127730460038176,0.6745147776264367,0.10176236498010233,0.5300156581007645,0.37142178024462946,CHEESES,BAKED BREAD/BUNS/ROLLS
"BAKED BREAD/BUNS/ROLLS, YOGURT",FLUID MILK PRODUCTS,0.03068227694792087,0.24047907414883596,0.020993136859103756,0.6842105263157895,2.845197773392631,1.0,0.013614691305889572,2.4051495985286864,0.6690588323241385,0.08391608391608392,0.5842254466783543,0.385753836185315,"BAKED BREAD/BUNS/ROLLS, YOGURT",FLUID MILK PRODUCTS
"BEEF, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS,0.05907684026375992,0.2228502220427937,0.03741084645404387,0.6332574031890661,2.841627876266878,1.0,0.024245559483678316,2.1190605746783455,0.6887799828786856,0.15299944964226747,0.5280927728308139,0.4005658996621659,"BEEF, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS
"CHEESE, REFRGRATD JUICES/DRNKS",BAKED BREAD/BUNS/ROLLS,0.03889113174539093,0.2228502220427937,0.024626564392410174,0.6332179930795847,2.841451030540093,1.0,0.01595966704745426,2.118832885185213,0.6742910788638898,0.10385925085130533,0.5280420617444838,0.3718626197281982,"CHEESE, REFRGRATD JUICES/DRNKS",BAKED BREAD/BUNS/ROLLS
"COLD CEREAL, SOFT DRINKS",FLUID MILK PRODUCTS,0.03606513255281927,0.24047907414883596,0.024491993002287715,0.6791044776119404,2.8239649541882086,1.0,0.015819083316930695,2.3668791642803724,0.670053525979814,0.09717031500266951,0.5775027238012631,0.3904755740046272,"COLD CEREAL, SOFT DRINKS",FLUID MILK PRODUCTS
"CHEESE, SALD DRSNG/SNDWCH SPRD",FLUID MILK PRODUCTS,0.03337370475037007,0.24047907414883596,0.022473422150450815,0.6733870967741936,2.800189992237847,1.0,0.014447744531165213,2.325446785322083,0.6650774741759694,0.08940042826552465,0.5699751091653141,0.3834199054100403,"CHEESE, SALD DRSNG/SNDWCH SPRD",FLUID MILK PRODUCTS
"CHEESE, MILK BY-PRODUCTS",BAKED BREAD/BUNS/ROLLS,0.03660341811330911,0.2228502220427937,0.022742564930695736,0.6213235294117647,2.7880767796248933,1.0,0.014585485076619583,2.0522790252850496,0.6656965907935639,0.09607731665719159,0.5127368220015279,0.36168833475419154,"CHEESE, MILK BY-PRODUCTS",BAKED BREAD/BUNS/ROLLS
"BAG SNACKS, TROPICAL FRUIT",BAKED BREAD/BUNS/ROLLS,0.03714170367379895,0.2228502220427937,0.023011707710940653,0.6195652173913043,2.7801866729678637,1.0,0.01473467080018691,2.042793702058942,0.6650115855676928,0.09710391822827939,0.5104743083003952,0.36141304347826086,"BAG SNACKS, TROPICAL FRUIT",BAKED BREAD/BUNS/ROLLS
"EGGS, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS,0.054770555779841204,0.2228502220427937,0.03391199031085991,0.6191646191646192,2.778389060997757,1.0,0.02170635979391508,2.0406449008295677,0.6771680767979174,0.13914964108227498,0.5099588372315645,0.3856692661040487,"EGGS, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS
"EGGS, SOFT DRINKS",FLUID MILK PRODUCTS,0.03310456197012515,0.24047907414883596,0.022069707980083435,0.6666666666666667,2.772243984331282,1.0,0.014108753567404974,2.2785627775534927,0.6611691022964509,0.0877474585339754,0.5611268603827074,0.37922029472113417,"EGGS, SOFT DRINKS",FLUID MILK PRODUCTS
"CHEESE, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS,0.08060826268335351,0.2228502220427937,0.04979141434531019,0.6176961602671119,2.7717996177203554,1.0,0.03182784510784102,2.0328066244382823,0.695267896702323,0.19628647214854114,0.5080692929774734,0.4205630559789666,"CHEESE, FLUID MILK PRODUCTS",BAKED BREAD/BUNS/ROLLS
"CANNED JUICES, CHEESE",FLUID MILK PRODUCTS,0.030143991387431034,0.24047907414883596,0.020051137128246535,0.6651785714285714,2.766055939723399,1.0,0.012802137988246635,2.2684358318754763,0.6583187672685858,0.08002148227712137,0.5591676052951301,0.374279268926373,"CANNED JUICES, CHEESE",FLUID MILK PRODUCTS
DELI MEATS,BAKED BREAD/BUNS/ROLLS,0.06567083837976047,0.2228502220427937,0.04037141703673799,0.6147540983606556,2.7585976478973624,1.0,0.025736656122071946,2.017282402357003,0.6823044793317009,0.16268980477223427,0.5042835852671917,0.39795675932525537,DELI MEATS,BAKED BREAD/BUNS/ROLLS
DINNER SAUSAGE,BAKED BREAD/BUNS/ROLLS,0.04535055847126901,0.2228502220427937,0.027856277755349212,0.6142433234421365,2.7563056379821957,1.0,0.017749895730262213,2.014611347473681,0.6674654637722017,0.11590145576707726,0.5036263439824271,0.36962166172106825,DINNER SAUSAGE,BAKED BREAD/BUNS/ROLLS
PNT BTR/JELLY/JAMS,BAKED BREAD/BUNS/ROLLS,0.04387027317992195,0.2228502220427937,0.02691427802449199,0.6134969325153374,2.7529563439139326,1.0,0.017137777905268367,2.010720854079756,0.6659704433497536,0.1122334455667789,0.5026659230340212,0.3671349396876204,PNT BTR/JELLY/JAMS,BAKED BREAD/BUNS/ROLLS
"BAKED BREAD/BUNS/ROLLS, FRZN MEAT/MEAT DINNERS",FLUID MILK PRODUCTS,0.04077513120710537,0.24047907414883596,0.02691427802449199,0.6600660066006601,2.7447960240903777,1.0,0.017108712223509986,2.234318840125269,0.6626957070707071,0.10582010582010581,0.5524363031625629,0.38599271230984317,"BAKED BREAD/BUNS/ROLLS, FRZN MEAT/MEAT DINNERS",FLUID MILK PRODUCTS
"CHEESE, EGGS",BAKED BREAD/BUNS/ROLLS,0.04535055847126901,0.2228502220427937,0.027721706365226754,0.6112759643916914,2.742990151808369,1.0,0.01761532434013976,1.999232634897546,0.6656206119762086,0.1152770005595971,0.4998080850899842,0.36783604982869594,"CHEESE, EGGS",BAKED BREAD/BUNS/ROLLS
"BAKED BREAD/BUNS/ROLLS, DINNER MXS:DRY",FLUID MILK PRODUCTS,0.031220562508410713,0.24047907414883596,0.020589422688736373,0.6594827586206896,2.742370665534608,1.0,0.013081530722307905,2.2304918328793675,0.6558272890116364,0.08199356913183278,0.5516683875461277,0.3725505567026224,"BAKED BREAD/BUNS/ROLLS, DINNER MXS:DRY",FLUID MILK PRODUCTS
"CHEESE, TOMATOES",BAKED BREAD/BUNS/ROLLS,0.032835419189880234,0.2228502220427937,0.020051137128246535,0.610655737704918,2.7402069969113803,1.0,0.012733756670913515,1.9960478507532455,0.6566246102442608,0.08509423186750427,0.4990100063870555,0.350315791557773,"CHEESE, TOMATOES",BAKED BREAD/BUNS/ROLLS
"REFRGRATD JUICES/DRNKS, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS,0.03525770421208451,0.2228502220427937,0.021396851029471135,0.6068702290076337,2.723220212412878,1.0,0.01353966381708896,1.9768275905319233,0.6559136954971221,0.09039226833428085,0.49413899078021223,0.3514423608806284,"REFRGRATD JUICES/DRNKS, SOFT DRINKS",BAKED BREAD/BUNS/ROLLS
COLD CEREAL,FLUID MILK PRODUCTS,0.09083568833266048,0.24047907414883596,0.0594805544341273,0.6548148148148147,2.7229596468320585,1.0,0.037636472204216884,2.200328862444359,0.6959716049283491,0.2188118811881188,0.5455224820852035,0.4510783643184314,COLD CEREAL,FLUID MILK PRODUCTS
"FLUID MILK PRODUCTS, FROZEN PIZZA",BAKED BREAD/BUNS/ROLLS,0.03875656035526847,0.2228502220427937,0.023415421881308032,0.6041666666666666,2.7110884661835746,1.0,0.014778513800521519,1.9633257548392578,0.6565916957522919,0.0983050847457627,0.49066017316017313,0.3546195652173913,"FLUID MILK PRODUCTS, FROZEN PIZZA",BAKED BREAD/BUNS/ROLLS
